shame,"I was examined by a teacher I greatly respected. I was well prepared on the subjects but he put some side-issues to me and I couldn't answer."
disgust,"When after a storm in the country, I left my shelter and saw a big, fat, slimy green toad by my side."
guilt,"I had found out that I was pregnant. I talked it over with my boyfriend and he was unsupportive - yet encouraged an abortion - I did."
guilt,When I was caught with my girlfriend in the house at night.
disgust,"I cannot remember exactly such a situation. But I know that once I went to a very dirty lavatory and that disgusted me."
joy,"At a party in which I met an interesting female. We enjoyed eachothers company, while slow dacing."
anger,"I wanted to go to Bhopal for relief work (gas tragedy).  My boss simply refused to let me go, I was so angry that the only thought that came to my mind was to quit the job."
disgust,"During the Chinese lessons a student often showed off. Moreover he misbehaved and dressed very badly.  So disgusting !"
joy,"Naturally when I got myself discharged this was my second birthday."
anger,"One day my elder brother badly scolded my father.  This was the first time that I heard such abusive language from my brother.  I requested him humbly not to use this kind of language but he did not care for what I was saying.  Finally I picked up an axe to use against him, in the meanwhile people intervened."
fear,"Sleeping alone in a tent, while hearing several noises such as rustling etc, I am afraid that there are people who are up to no good."
sadness,"I had a good relationship with two friends. Once without reason, they clearly showed that they thought I was naive, dull and unable to take care for myself, while I expostulated that I could manage things."
shame,"Once I went home totally drunk and roused all our neighbours from sleep."
shame,When I tripped while getting on a bus.
anger,"My husband and I were invited at the house of our nieghbours then we got an invitation on the part of my parents which we had to refuse. A a result they called me by words that provoked my anger."
sadness,A friend who was 22 years old died.
joy,"The weekend after I argued with my parents I went home again and they couldn't have been nicer. As soon as I walked in, Mum kissed me, then Dad, and thanked me for the birthday presents I'd left for him, including a very sentimental birthday card."
joy,"[ During inter-rail-trip, after troubles, I met my little sister.]"
anger,"My boyfriend told me that I had very high demands towards him. In my opinion this was wrong."
anger,"This happened recently, I  was in the dining hall and one of my friends with whom I was eating called me a fool."
guilt,That I didn't take the time to make an appointment with someone.
anger,"I am separated from my husband.  The way he has behaved towards me makes me angry."
fear,"At primary school I was accused by some boys of being in love with a certain girl in their class so they had to shout and beat the girl and the matter was reported to the headmaster."
